9
9.999909598
9
9.992544988
9
9
9
9.69357102
5
9.330124776
9.974037321
9.845915999
9.782945173
9.974008442
9
9
9.607107326
9
9
9
9.698753681
9.994179493
9
9
9.974707691
9
9
9
9.366664194
9.704996503
9
9.987859011
9
9.971434706
9.992352709
9
9
9
9
9.482309551
9
9
9
9
9
9.366027872
9
9.968257922
9
9
9
9.981576311
9
9.999748399
9
9
9.976409684
9.391760861
9.983339122
9.955594492
9.979207984
9
9
9
9.970167849
9
9
9.970776024
9
9.962291768
9.568445445
9.982893002
9
9.956217556
9.957752159
9.428298175
9
9.846055283
9.995356057
9.982614389
9
9.946985792
9
9
9.94996857
9.946088523
9
9
9
9.987187844
9
9.999919805
9.967137487
9.150117916
9.977206007
9.974662002
9
9
9
9.944131621
9.93925087
9.980840081
9.993788631
9.301619674
9.944308598
9.93879431
9.866545337
9.939242898
9
9
9
9.96048905
9.939088484
9.95268114
9.290827847
9
9.935030057
9
9
9
9.996515569
9
9
9
9.995503938
9
9
9
9
9.680492242
9.995285614
9.961402997
9
9
9.402708036
9.931215227
9
9.777805045
9
9.976912606
9
9.893540992
9
9
9.996684426
9.767649065
9
9
9.664700169
9.94696076
9.916326357
9.94411169
9.768506781
9
9
9.932266943
9.981815739
9.767386058
9
9
9.93660637
9.531008592
9.647402201
9
9.983753887
9.922417141
9.909772198
9.945586973
9.936600036
9
9
9.98922183
9
9.90421078
9.973027827
9.997040777
9
9.938975456
9.903125619
9.462475771
9
9
9
9
9
9
9
9.899016523
9.905779721
9.715501101
9.933377526
9.89945269
9.959388545
9.235520903
9
9.593552096
9.177486999
9
9.955165625
9.769309115
9.78550572
9
9.921949699
6
9.701248607
9.938479261
9.957586875
9
9
9.882198548
9
9.911169685
9.9465257
9
9.87780851
9.407565336
9
9.880017592
9
9
9.886986635
9.339266965
9
9.873938028
9
9
9
9
9
9
9.904644022
9
9
9.925775888
9.902721102
9.251031135
9.580197915
9
9
9.886049404
9.111115977
9.988388871
9
9.926489072
9.888154621
9.86051606
9
9.87170709
9.880428983
9
9.076468732
9.994178271
9
9.877558824
9.895175714
9
9
9.899433509
9
9.976689767
9
9.897296954
9
9
9
9
9.861563428
9.774733924
9
9
9.982032574
9
9.855173268
9.913524232
